machine_name,model_name,board_name,lot_number,model_code,default_date,volume,rest_volume,line_code,productions,divisions_volume
GC07,VCB-T5C4L,DCP-122Z集合,1198852-10,Y8470734R,2025-10-30,2400.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 300}",20
GC07,VCB-T5C4L,DCP-122Z集合,1198852-20,Y8470734R,2025-10-30,300.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 300}",20
GC07,VCB-T5C4L,DCP-122Z集合,1198853-10,Y8470734R,2025-10-30,300.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 300}",20
GC07,VCB-T5C4L,DCP-122Z集合,1198853-20,Y8470734R,2025-10-30,300.0,0,GT13,"{datetime.datetime(2025, 9, 29, 0, 0): 300}",20
GC07,VCB-H761B,DCP-122Z集合,1198099-10,Y8470736R,2026-01-08,,0,GT15,"{datetime.datetime(2025, 9, 30, 0, 0): 384}",16
GC07,VCB-H761B,DCP-137Z集合,1198099-20,Y8470833R,2026-01-08,384.0,0,GT15,"{datetime.datetime(2025, 9, 30, 0, 0): 384}",16
GC07,VCB-H761B,DCP-137Z集合,1198100-10,Y8470833R,2026-01-08,384.0,0,GT15,"{datetime.datetime(2025, 9, 30, 0, 0): 384}",16
GC07,VCB-H761B,PS-977Z集合,1198100-20,Y8470835R,2026-01-08,384.0,0,GT15,"{datetime.datetime(2025, 9, 30, 0, 0): 384}",16
GC08,CM-C0370,MAIN集合,1198487-10,Y8470358R,2025-10-02,240.0,0,GT08,"{datetime.datetime(2025, 10, 2, 0, 0): 240}",1
GC08,CM-C0370,MAIN集合,1198487-20,Y8470358R,2025-10-02,240.0,0,GT08,"{datetime.datetime(2025, 10, 2, 0, 0): 15, datetime.datetime(2025, 10, 3, 0, 0): 192, datetime.datetime(2025, 10, 6, 0, 0): 33}",1
GC08,CM-C0370,CONNECT集合,1198489-10,Y8470360R,2025-10-02,240.0,0,GT08,"{datetime.datetime(2025, 10, 6, 0, 0): 240}",2
GC08,MA-E350/2L#NSTG,AMM574-2SIM集合,1198480-10,Y8470707R,2025-10-03,200.0,0,GC07,"{datetime.datetime(2025, 10, 6, 0, 0): 200}",2
GC08,MA-E350/2L#NSTG,AMM574-2SIM集合,1198480-20,Y8470707R,2025-10-03,200.0,0,GC07,"{datetime.datetime(2025, 10, 6, 0, 0): 15, datetime.datetime(2025, 10, 7, 0, 0): 185}",2
GC08,2EGTKA000300,DV集合,1198497-10,Y8469493M,2025-10-02,172.0,0,GT11,"{datetime.datetime(2025, 10, 7, 0, 0): 172}",4
GC08,2EGTKA000300,DV集合,1198497-20,Y8469493M,2025-10-02,172.0,0,GT11,"{datetime.datetime(2025, 10, 7, 0, 0): 172}",4
GC08,MA-E355/L REV2(SA-M1),AMM574-LTE集合,1198632-10,Y8470709R,2025-10-06,100.0,0,GC07,"{datetime.datetime(2025, 10, 8, 0, 0): 100}",2
GC08,MA-E355/L REV2(SA-M1),AMM574-LTE集合,1198644-10,Y8470709R,2025-10-06,300.0,0,GC07,"{datetime.datetime(2025, 10, 8, 0, 0): 300}",2
GC08,MA-E355/L REV2(SA-M1),AMM574-LTE集合,1198632-20,Y8470709R,2025-10-06,100.0,0,GC07,"{datetime.datetime(2025, 10, 8, 0, 0): 100}",2
GC08,MA-E355/L REV2(SA-M1),AMM574-LTE集合,1198644-20,Y8470709R,2025-10-06,300.0,0,GC07,"{datetime.datetime(2025, 10, 8, 0, 0): 300}",2
GC08,CM-C0370,MAIN集合,1198492-10,Y8470358R,2025-10-08,260.0,0,GT08,"{datetime.datetime(2025, 10, 9, 0, 0): 260}",1
GC08,CM-C0370,MAIN集合,1198492-20,Y8470358R,2025-10-08,260.0,0,GT08,"{datetime.datetime(2025, 10, 10, 0, 0): 192, datetime.datetime(2025, 10, 14, 0, 0): 68}",1
GC08,CM-C0370,CONNECT集合,1198494-10,Y8470360R,2025-10-08,260.0,0,GT08,"{datetime.datetime(2025, 10, 14, 0, 0): 260}",2
GC08,2EGTKA000300,DV集合,1197643-10,Y8469493M,2025-09-08,148.0,0,GT11,"{datetime.datetime(2025, 9, 29, 0, 0): 148}",4
GC08,2EGTKA000300,DV集合,1197643-20,Y8469493M,2025-09-08,148.0,0,GT11,"{datetime.datetime(2025, 9, 29, 0, 0): 148}",4
GC08,2EGTKA000300,DV集合,-10,Y8469493M,2025-10-27,172.0,0,GT11,"{datetime.datetime(2025, 9, 29, 0, 0): 68}",4
GC08,2EGTKA000300,DV集合,-20,Y8469493M,2025-10-27,68.0,0,GT11,"{datetime.datetime(2025, 9, 29, 0, 0): 68}",4
GC08,AJ53200,DV集合,1195810-10,Y8469493M,2025-06-03,180.0,0,GT12,"{datetime.datetime(2025, 9, 29, 0, 0): 40}",2
GC08,AJ53200,SW集合,1195810-20,Y8468484M,2025-06-03,40.0,0,GT12,"{datetime.datetime(2025, 9, 29, 0, 0): 40}",2
GC08,347-1774-000,DV2集合,1195317-10,Y8469497M,2025-04-23,168.0,0,GT14,"{datetime.datetime(2025, 9, 30, 0, 0): 150}",2
GC08,347-1774-000,BASE集合,1195317-20,Y8469280R,2025-04-23,150.0,0,GT14,"{datetime.datetime(2025, 9, 30, 0, 0): 150}",2
GC08,DK-13004,BASE集合,1196177-10,Y8469280R,2025-06-04,150.0,0,GC04,"{datetime.datetime(2025, 9, 30, 0, 0): 20}",2
GC08,DK-13004,PO集合,1196178-10,Y8469667R,2025-06-04,20.0,0,GC04,"{datetime.datetime(2025, 9, 30, 0, 0): 580}",2
GC08,EAA0739,IF集合,1189453-10,Y8470523R,2024-10-02,,0,GT09,"{datetime.datetime(2025, 9, 30, 0, 0): 410}",4
GC08,EAA0739,MAIN集合,1189453-20,Y8469534R,2024-10-02,410.0,0,GT09,"{datetime.datetime(2025, 9, 30, 0, 0): 410}",4
GC08,EAA0774,MAIN集合,1194569-10,Y8469534R,2025-04-02,410.0,0,GT23,"{datetime.datetime(2025, 9, 30, 0, 0): 180}",4
GC08,EAA0774,MAIN集合,1194569-20,Y8469768R,2025-04-02,180.0,0,GT23,"{datetime.datetime(2025, 9, 30, 0, 0): 180}",4
GC08,GPS-M2,FW-T集合,1190446-10,Y8469800R,2024-11-01,300.0,0,GT04,"{datetime.datetime(2025, 9, 29, 0, 0): 100}",4
GC08,GPS-M2,MAIN-GPS集合,1190446-20,Y8470028R,2024-11-01,100.0,0,GT04,"{datetime.datetime(2025, 9, 29, 0, 0): 100}",4
GC08,IU-005C,MAIN-GPS集合,1187490-10,Y8470028R,2024-08-05,100.0,0,GC10,"{datetime.datetime(2025, 9, 29, 0, 0): 300}",2
GC08,IU-005C,MAIN集合,1187490-20,Y8469643RA,2024-08-05,300.0,0,GC10,"{datetime.datetime(2025, 9, 29, 0, 0): 300}",2
GC08,XC-420A,MAIN集合,1189455-10,Y8469643RA,2024-10-10,300.0,0,GT21,"{datetime.datetime(2025, 9, 30, 0, 0): 96}",10
GC08,XC-420A,MAIN集合,1189455-20,Y8469817R,2024-10-10,96.0,0,GT21,"{datetime.datetime(2025, 9, 30, 0, 0): 96}",10
GC08,347-1082-000,MAIN集合,1186542-10,Y8469817R,2024-06-04,96.0,0,GT14,"{datetime.datetime(2025, 9, 30, 0, 0): 50}",2
GC08,347-1082-000,BA集合,1186542-20,Y8468762M,2024-06-04,50.0,0,GT14,"{datetime.datetime(2025, 9, 30, 0, 0): 50}",2
GC08,MA-E325/D-16#TKW,MAIN集合,1191156-10,Y8469548R,2024-01-09,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 150}",1
GC08,MA-E325/D-16#TKW,U_IO SSD基板,1191156-20,Y8470809R,2024-01-09,150.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 150}",1
GC08,MA-E350/LAD,U_IO SSD基板,1189340-10,Y8470809R,2024-10-03,150.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",2
GC08,MA-E350/LAD,M2ADP,1189340-20,Y8470342R,2024-10-03,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",2
GC08,MA-E350/NLAD,M2ADP,1189338-10,Y8470342R,2024-10-03,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",2
GC08,MA-E350/NLAD,UM03集合,1189338-20,Y8469934R,2024-10-03,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",2
GC08,MA-E350/LAD REV2#ECOMOTT,UM03集合,1197949-10,Y8469934R,2025-09-08,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",2
GC08,MA-E350/LAD REV2#ECOMOTT,AMM574-AD集合,1197949-20,Y8470711R,2025-09-08,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",2
GC08,MA-E350/LAD REV2#ECOMOTT,AMM574-AD集合,1198457-10,Y8470711R,2025-09-19,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",2
GC08,MA-E350/LAD REV2#ECOMOTT,AMM574-AD集合,1198457-20,Y8470711R,2025-09-19,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",2
GC08,MA-E350/LAD-40,AMM574-AD集合,1189441-10,Y8470711R,2024-10-30,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 50}",1
GC08,MA-E350/LAD-40,I,1189441-20,Y8470426R,2024-10-30,50.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 50}",1
GC08,MA-E350/2L#NSTG,I,1198460-10,Y8470426R,2025-09-25,50.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 200}",2
GC08,MA-E350/2L#NSTG,AMM574-2SIM集合,1198460-20,Y8470707R,2025-09-25,200.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 200}",2
GC08,MA-E350/LAD-36,AMM574-2SIM集合,1197888-10,Y8470707R,2025-08-22,200.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",1
GC08,MA-E350/LAD-36,I,1197888-20,Y8470424R,2025-08-22,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",1
GC08,NXR-G100/L,P_REDPINE_W集合,1194192-10,Y8470638R,2025-04-15,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",2
GC08,NXR-G100/L,PL集合,1194192-20,Y8470188R,2025-04-15,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",2
GC08,NXR-G120/L,PL集合,1193429-10,Y8470510R,2025-03-04,,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 150}",2
GC08,NXR-G120/L,AMM574-2SIM集合,1193429-20,Y8470742R,2025-03-04,150.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 150}",2
GC08,NXR-G110/L-CA REV2,AMM574-2SIM集合,1195806-10,Y8470742R,2025-06-23,150.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 80}",2
GC08,NXR-G110/L-CA REV2,AMM574-LTE集合,1195806-20,Y8470803R,2025-06-23,80.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 80}",2
GC08,NXR-G110/L-CA REV2,AMM574-LTE集合,1197331-10,Y8470803R,2025-07-28,80.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 220}",2
GC08,NXR-G110/L-CA REV2,AMM574-LTE集合,1197331-20,Y8470803R,2025-07-28,220.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 220}",2
GC08,MA-E320/D-16 REV2,PL_KYM_AD集合,1194882-10,Y8470264R,2025-05-08,,0,GC07,"{datetime.datetime(2025, 10, 1, 0, 0): 100}",1
GC08,MA-E320/D-16 REV2,U_IO SSD基板,1194882-20,Y8470376R,2025-05-08,100.0,0,GC07,"{datetime.datetime(2025, 10, 1, 0, 0): 100}",1
GC08,MA-E355/L REV2(SA-M1),U_IO SSD基板,1198262-10,Y8470376R,2025-09-09,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",2
GC08,MA-E355/L REV2(SA-M1),AMM574-LTE集合,1198262-20,Y8470709R,2025-09-09,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",2
GC08,IP-K100/L,AMM574-LTE集合,1190996-10,Y8470709R,2024-12-04,200.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",1
GC08,IP-K100/L,OP,1190996-20,Y8470807R,2024-12-04,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 100}",1
GC08,MA-E380/L,OP,1194051-10,Y8470807R,2025-04-02,100.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 50}",1
GC08,MA-E380/L,OP,1194051-20,Y8470489R,2025-04-02,50.0,0,GC07,"{datetime.datetime(2025, 9, 30, 0, 0): 50}",1
GC09,CN-SNDFJ0CJ,770AMAIN,1198755-20,Y8470811R,2025-09-24,160.0,0,GC03,"{datetime.datetime(2025, 9, 26, 0, 0): 160}",1
GC09,CN-SNDFJ0CJ,770AMAIN,1198756-20,Y8470811R,2025-09-24,320.0,0,GC03,"{datetime.datetime(2025, 9, 26, 0, 0): 320}",1
GC09,CN-SNDFJ0CJ,770AMAIN,1198955-20,Y8470811R,2025-09-26,480.0,0,GC03,"{datetime.datetime(2025, 9, 26, 0, 0): 45, datetime.datetime(2025, 9, 29, 0, 0): 435}",1
GC09,AAE004547-CAA,MAIN集合,1198880-10,Y8470680R,2025-09-25,1800.0,0,GC09,"{datetime.datetime(2025, 9, 29, 0, 0): 1800}",6
GC09,AAE004547-CAA,MAIN集合,1199009-10,Y8470680R,2025-09-26,1800.0,0,GC09,"{datetime.datetime(2025, 9, 29, 0, 0): 1140, datetime.datetime(2025, 9, 30, 0, 0): 660}",6
GC09,AAE004547-CAA,MAIN集合,1199010-10,Y8470680R,2025-09-26,1800.0,0,GC09,"{datetime.datetime(2025, 9, 30, 0, 0): 1800}",6
GC09,CN-SNDDJ0CJ,410BMAIN,1198978-20,Y8470720R,2025-09-29,480.0,0,GC03,"{datetime.datetime(2025, 9, 30, 0, 0): 415, datetime.datetime(2025, 10, 1, 0, 0): 65}",1
GC09,CN-SNDDJ0CJ,410BMAIN,1198979-20,Y8470720R,2025-09-29,480.0,0,GC03,"{datetime.datetime(2025, 10, 1, 0, 0): 460, datetime.datetime(2025, 10, 2, 0, 0): 20}",1
GC09,CN-SNDDJ0CJ,410BMAIN,1198980-20,Y8470720R,2025-10-01,220.0,0,GC03,"{datetime.datetime(2025, 10, 2, 0, 0): 220}",1
GC09,CN-SNDDJ0CJ,410BMAIN,1198981-20,Y8470720R,2025-10-01,261.0,0,GC03,"{datetime.datetime(2025, 10, 2, 0, 0): 261}",1
GC09,CN-SNDDJ0CJ,410BMAIN,1198982-20,Y8470720R,2025-10-01,480.0,0,GC03,"{datetime.datetime(2025, 10, 3, 0, 0): 480}",1
GC09,AAE004547-CAA,MAIN集合,1199011-10,Y8470680R,2025-10-02,66.0,0,GC09,"{datetime.datetime(2025, 10, 6, 0, 0): 66}",6
GC09,AAE004547-CAA,MAIN集合,1199012-10,Y8470680R,2025-10-02,1578.0,0,GC09,"{datetime.datetime(2025, 10, 6, 0, 0): 1578}",6
GC09,TS-2912-10,MAIN,1198343-10,Y8470378R,2025-10-03,10.0,0,GC16,"{datetime.datetime(2025, 10, 6, 0, 0): 10}",1
GC09,TS-2912-10,MAIN,1198343-20,Y8470378R,2025-10-03,10.0,0,GC16,"{datetime.datetime(2025, 10, 6, 0, 0): 10}",1
GC09,CN-SNDDJ0CJ,410BMAIN,1199101-20,Y8470720R,2025-10-03,480.0,0,GC03,"{datetime.datetime(2025, 10, 6, 0, 0): 460, datetime.datetime(2025, 10, 7, 0, 0): 20}",1
GC09,CN-SNDDJ0CJ,410BMAIN,1199102-20,Y8470720R,2025-10-03,480.0,0,GC03,"{datetime.datetime(2025, 10, 7, 0, 0): 480}",1
GC09,CN-SNDDJ0CJ,410BMAIN,1199103-20,Y8470720R,2025-10-03,480.0,0,GC03,"{datetime.datetime(2025, 10, 7, 0, 0): 25, datetime.datetime(2025, 10, 8, 0, 0): 455}",1
GC09,CN-SNDDJ0CJ,410BMAIN,1199104-20,Y8470720R,2025-10-08,480.0,0,GC03,"{datetime.datetime(2025, 10, 8, 0, 0): 70, datetime.datetime(2025, 10, 9, 0, 0): 410}",1
GC09,TS-2910-22,SGMCB,1198346-10,Y8469985RA,2025-10-08,10.0,0,GC16,"{datetime.datetime(2025, 10, 9, 0, 0): 10}",1
GC09,TS-2910-20,SGMCA,1198349-10,Y8469983RA,2025-10-07,40.0,0,GC16,"{datetime.datetime(2025, 10, 9, 0, 0): 10, datetime.datetime(2025, 10, 10, 0, 0): 30}",1
GC09,TS-2910-22,SGMCB,1198346-20,Y8469985RA,2025-10-08,10.0,0,GC16,"{datetime.datetime(2025, 10, 10, 0, 0): 10}",1
GC09,TS-2910-20,SGMCA,1198349-20,Y8469983RA,2025-10-07,40.0,0,GC16,"{datetime.datetime(2025, 10, 10, 0, 0): 40}",1
GC09,AAE004547-CAA,MAIN集合,1199060-10,Y8470680R,2025-10-08,960.0,0,GT30,"{datetime.datetime(2025, 10, 10, 0, 0): 960}",6
GC09,AAE004547-CAA,MAIN集合,1199133-10,Y8470680R,2025-10-03,6.0,0,GC09,"{datetime.datetime(2025, 10, 4, 0, 0): 6}",6
GC09,CI-1200A-A,MAIN集合,1191504-10,Y8470005R,2024-12-20,100.0,0,GC04,"{datetime.datetime(2025, 10, 10, 0, 0): 100}",2
GC09,CI-1200A-A,MAIN集合,1191504-20,Y8470005R,2024-12-20,100.0,0,GC04,"{datetime.datetime(2025, 10, 10, 0, 0): 100}",2
GC09,CI-1300A-A,MAIN集合,1198378-10,Y8470009R,2025-09-19,200.0,0,GC04,"{datetime.datetime(2025, 10, 1, 0, 0): 200}",2
GC09,CI-1300A-A,MAIN集合,1198378-20,Y8470009R,2025-09-19,200.0,0,GC04,"{datetime.datetime(2025, 10, 1, 0, 0): 200}",2
GC09,CI-1300A-A,MAIN集合,-10,Y8470009R,2026-03-23,150.0,0,GC04,"{datetime.datetime(2025, 10, 1, 0, 0): 150}",2
GC09,CI-1300A-A,MAIN集合,-20,Y8470009R,2026-03-23,150.0,0,GC04,"{datetime.datetime(2025, 10, 1, 0, 0): 150}",2
GC09,EA-2406A-A,MAIN集合,1198695-10,Y8470011R,2025-10-20,100.0,0,GC04,"{datetime.datetime(2025, 10, 5, 0, 0): 60}",1
GC09,EA-2406A-A,MAIN,1198695-20,Y8469665R,2025-10-20,60.0,0,GC04,"{datetime.datetime(2025, 10, 5, 0, 0): 60}",1
GC09,TM-120,MAIN集合,1192202-10,Y8469964R,2025-01-14,175.0,0,GC04,"{datetime.datetime(2025, 9, 30, 0, 0): 50}",1
GC09,TM-120,MAIN,1192202-20,Y8470224R,2025-01-14,50.0,0,GC04,"{datetime.datetime(2025, 9, 30, 0, 0): 50}",1
GC09,TM-300,MAIN,1197434-10,Y8470224R,2025-08-04,50.0,0,GC04,"{datetime.datetime(2025, 10, 5, 0, 0): 100}",1
GC09,TM-300,MAIN集合,1197434-20,Y8470452R,2025-08-04,100.0,0,GC04,"{datetime.datetime(2025, 10, 5, 0, 0): 100}",1
GC09,BSR03RP,コントローラー集合,1189217-10,Y8470519R,2024-09-09,30.0,0,GC27,"{datetime.datetime(2025, 9, 29, 0, 0): 100}",2
GC09,BSR03RP,HANDY集合,1189217-20,Y8469996R,2024-09-09,100.0,0,GC27,"{datetime.datetime(2025, 9, 29, 0, 0): 100}",2
GC09,BSR031N,HANDY集合,1189399-10,Y8469996R,2024-09-30,100.0,0,GC27,"{datetime.datetime(2025, 9, 29, 0, 0): 200}",2
GC09,BSR031N,BASE集合,1189399-20,Y8469987R,2024-09-30,200.0,0,GC27,"{datetime.datetime(2025, 9, 29, 0, 0): 200}",2
GC09,BSR031N,BASE集合,1198093-10,Y8469987R,2025-09-02,200.0,0,GC27,"{datetime.datetime(2025, 9, 29, 0, 0): 20}",2
GC09,BSR031N,HANDY集合,1198093-20,Y8469989R,2025-09-02,20.0,0,GC27,"{datetime.datetime(2025, 9, 29, 0, 0): 20}",2
GC09,BSR031N,HANDY集合,1198096-10,Y8469989R,2025-09-02,20.0,0,GC27,"{datetime.datetime(2025, 10, 3, 0, 0): 480}",2
GC09,BSR031N,HANDY集合,1198096-20,Y8469989R,2025-09-02,480.0,0,GC27,"{datetime.datetime(2025, 10, 3, 0, 0): 480}",2
GC09,TS-2912-12,SGMCB,1196104-10,Y8469985RA,2025-06-03,10.0,0,GC16,"{datetime.datetime(2025, 9, 30, 0, 0): 50}",3
GC09,TS-2912-12,DDC集合,1196104-20,Y8470208R,2025-06-03,50.0,0,GC16,"{datetime.datetime(2025, 9, 30, 0, 0): 50}",3
GC09,TS-2912-12,DDC集合,1196102-10,Y8470208R,2025-06-03,50.0,0,GC16,"{datetime.datetime(2025, 9, 30, 0, 0): 50}",1
GC09,TS-2912-12,MAIN,1196102-20,Y8470206R,2025-06-03,50.0,0,GC16,"{datetime.datetime(2025, 9, 30, 0, 0): 50}",1
